User-ID,isbn,Book-Rating,original_title,authors,original_publication_year,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
278582,0312980140,7,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312980140.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312980140.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312980140.01.LZZZZZZZ.jpg
278582,0312983298,3,Full Speed (Janet Evanovich's Full Series),Janet Evanovich,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312983298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312983298.01.LZZZZZZZ.jpg
278582,0312990456,5,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312990456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312990456.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312990456.01.LZZZZZZZ.jpg
278582,0345350499,10,The Mists of Avalon,MARION ZIMMER BRADLEY,1987,Del Rey,http://images.amazon.com/images/P/0345350499.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345350499.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345350499.01.LZZZZZZZ.jpg
278582,0515136557,8,The Cat Who Brought Down the House,Lilian Jackson Braun,2004,Jove Books,http://images.amazon.com/images/P/0515136557.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515136557.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515136557.01.LZZZZZZZ.jpg
278586,0440224624,3,The Loop,Nicholas Evans,1999,Dell Publishing Company,http://images.amazon.com/images/P/0440224624.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224624.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224624.01.LZZZZZZZ.jpg
278601,0767902890,8,The Things They Carried,TIM O'BRIEN,1998,Broadway,http://images.amazon.com/images/P/0767902890.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767902890.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767902890.01.LZZZZZZZ.jpg
278633,0140296298,7,Riding in Cars With Boys: Confessions of a Bad Girl Who Makes Good,Beverley Donofrio,2001,Penguin Books,http://images.amazon.com/images/P/0140296298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140296298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140296298.01.LZZZZZZZ.jpg
278633,0316899984,7,"River, Cross My Heart",Breena Clarke,1999,Little Brown & Company,http://images.amazon.com/images/P/0316899984.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316899984.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316899984.01.LZZZZZZZ.jpg
278633,0375703063,7,A Virtuous Woman (Oprah's Book Club (Paperback)),Kaye Gibbons,1997,Vintage Books,http://images.amazon.com/images/P/0375703063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375703063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375703063.01.LZZZZZZZ.jpg
332,0380730138,6,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,1998,Perennial,http://images.amazon.com/images/P/0380730138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380730138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380730138.01.LZZZZZZZ.jpg
595,0446610399,9,The Rescue,Nicholas Sparks,2001,Warner Books,http://images.amazon.com/images/P/0446610399.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446610399.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446610399.01.LZZZZZZZ.jpg
4017,0452282829,10,We Were the Mulvaneys,Joyce Carol Oates,1996,Plume,http://images.amazon.com/images/P/0452282829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282829.01.LZZZZZZZ.jpg
2977,0525945210,6,A Man Named Dave: A Story of Triumph and Forgiveness,David J. Pelzer,1999,Dutton Books,http://images.amazon.com/images/P/0525945210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525945210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525945210.01.LZZZZZZZ.jpg
882,0553250426,10,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984,Bantam Books,http://images.amazon.com/images/P/0553250426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553250426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553250426.01.LZZZZZZZ.jpg
278633,0671038184,8,Jewel,Bret Lott,1999,Washington Square Press,http://images.amazon.com/images/P/0671038184.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671038184.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671038184.01.LZZZZZZZ.jpg
278633,0684814994,10,Christmas Box (Christmas Box Trilogy),Richard Paul Evans,1995,Simon & Schuster,http://images.amazon.com/images/P/0684814994.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684814994.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684814994.01.LZZZZZZZ.jpg
278633,0688162827,9,Tell Me Your Dreams,Sidney Sheldon,1998,William Morrow & Company,http://images.amazon.com/images/P/0688162827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688162827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688162827.01.LZZZZZZZ.jpg
278633,0743225082,7,Man and Boy: A Novel,Tony Parsons,2002,Touchstone,http://images.amazon.com/images/P/0743225082.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743225082.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743225082.01.LZZZZZZZ.jpg
278633,1882723007,8,Embraced by the Light,Betty J. Eadie,1992,Gold Leaf Press (MI),http://images.amazon.com/images/P/1882723007.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1882723007.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1882723007.01.LZZZZZZZ.jpg
278645,0060959037,8,Prodigal Summer: A Novel,Barbara Kingsolver,2001,Perennial,http://images.amazon.com/images/P/0060959037.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060959037.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060959037.01.LZZZZZZZ.jpg
278663,044023574X,7,After the Fire,Belva Plain,2001,Dell Publishing Company,http://images.amazon.com/images/P/044023574X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044023574X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044023574X.01.LZZZZZZZ.jpg
278724,0679735909,8,Possession : A Romance,A.S. BYATT,1991,Vintage,http://images.amazon.com/images/P/0679735909.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679735909.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679735909.01.LZZZZZZZ.jpg
278732,0786867647,8,Lucky Man: A Memoir,Michael J. Fox,2002,Hyperion,http://images.amazon.com/images/P/0786867647.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786867647.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786867647.01.LZZZZZZZ.jpg
14517,0812509250,10,Xenocide (Ender Wiggins Saga (Paperback)),Orson Scott Card,1992,Tor Books,http://images.amazon.com/images/P/0812509250.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812509250.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812509250.01.LZZZZZZZ.jpg
7841,0812550757,8,Speaker for the Dead (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,http://images.amazon.com/images/P/0812550757.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812550757.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812550757.01.LZZZZZZZ.jpg
278773,0553578316,3,Sticks & Scones,Diane Mott Davidson,2002,Bantam Books,http://images.amazon.com/images/P/0553578316.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553578316.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553578316.01.LZZZZZZZ.jpg
10946,0515130044,5,The Attorney,Steve Martini,2001,Jove Books,http://images.amazon.com/images/P/0515130044.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515130044.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515130044.01.LZZZZZZZ.jpg
278782,0860680649,5,Surfacing,Margaret Atwood,0,Trafalgar Square,http://images.amazon.com/images/P/0860680649.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0860680649.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0860680649.01.LZZZZZZZ.jpg
278786,0399146164,6,Riptide,Catherine Coulter,2000,Putnam Publishing Group,http://images.amazon.com/images/P/0399146164.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399146164.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399146164.01.LZZZZZZZ.jpg
278800,0312995423,9,Digital Fortress : A Thriller,Dan Brown,2003,St. Martin's Press,http://images.amazon.com/images/P/0312995423.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312995423.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312995423.01.LZZZZZZZ.jpg
278807,0449223612,10,N Is for Noose,Sue Grafton,1999,Fawcett Books,http://images.amazon.com/images/P/0449223612.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449223612.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449223612.01.LZZZZZZZ.jpg
278820,0399135790,3,Cold Fire,Dean R. Koontz,1991,Putnam Pub Group,http://images.amazon.com/images/P/0399135790.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399135790.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399135790.01.LZZZZZZZ.jpg
278824,0671014188,6,The Summerhouse,Jude Deveraux,2001,Atria,http://images.amazon.com/images/P/0671014188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671014188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671014188.01.LZZZZZZZ.jpg
278832,155874262X,10,Chicken Soup for the Soul (Chicken Soup for the Soul),Jack Canfield,1993,Health Communications,http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg
278843,0385260075,8,Cat's Eye,Margaret Atwood,1989,Doubleday Books,http://images.amazon.com/images/P/0385260075.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385260075.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385260075.01.LZZZZZZZ.jpg
1548,0425167313,8,Here on Earth,Alice Hoffman,1998,Berkley Publishing Group,http://images.amazon.com/images/P/0425167313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425167313.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425167313.01.LZZZZZZZ.jpg
11676,0449223604,5,M Is for Malice,Sue Grafton,1998,Fawcett Books,http://images.amazon.com/images/P/0449223604.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449223604.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449223604.01.LZZZZZZZ.jpg
278843,0679412956,8,Lasher,Anne Rice,1993,Alfred A. Knopf,http://images.amazon.com/images/P/0679412956.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679412956.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679412956.01.LZZZZZZZ.jpg
278844,0345387651,6,The Cider House Rules,John Irving,1994,Ballantine Books,http://images.amazon.com/images/P/0345387651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345387651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345387651.01.LZZZZZZZ.jpg
278846,0060809833,8,Brave New World,Aldous Huxley,1989,Harpercollins,http://images.amazon.com/images/P/0060809833.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060809833.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060809833.01.LZZZZZZZ.jpg
278851,1558531025,8,Life's Little Instruction Book (Life's Little Instruction Books (Paperback)),H. Jackson Brown,1991,Thomas Nelson,http://images.amazon.com/images/P/1558531025.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558531025.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558531025.01.LZZZZZZZ.jpg
61501,1558746218,7,A Second Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series),Jack Canfield,1998,Health Communications,http://images.amazon.com/images/P/1558746218.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558746218.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558746218.01.LZZZZZZZ.jpg
32,0060168013,8,Pigs in Heaven,Barbara Kingsolver,1993,Harpercollins,http://images.amazon.com/images/P/0060168013.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060168013.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060168013.01.LZZZZZZZ.jpg
42,0553582747,7,From the Corner of His Eye,Dean Koontz,2001,Bantam Books,http://images.amazon.com/images/P/0553582747.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582747.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582747.01.LZZZZZZZ.jpg
6254,0842342702,10,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000,Tyndale House Publishers,http://images.amazon.com/images/P/0842342702.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842342702.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842342702.01.LZZZZZZZ.jpg
56,0671623249,7,LONESOME DOVE,Larry McMurtry,1986,Pocket,http://images.amazon.com/images/P/0671623249.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671623249.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671623249.01.LZZZZZZZ.jpg
2375,0345465083,7,Seabiscuit,LAURA HILLENBRAND,2003,Ballantine Books,http://images.amazon.com/images/P/0345465083.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345465083.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345465083.01.LZZZZZZZ.jpg
32914,0441783589,7,Starship Troopers,Robert A. Heinlein,1987,Ace Books,http://images.amazon.com/images/P/0441783589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441783589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441783589.01.LZZZZZZZ.jpg
97,0671867156,7,Pretend You Don't See Her,Mary Higgins Clark,1998,Pocket,http://images.amazon.com/images/P/0671867156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867156.01.LZZZZZZZ.jpg
99,0312261594,8,Female Intelligence,Jane Heller,2001,St. Martin's Press,http://images.amazon.com/images/P/0312261594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312261594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312261594.01.LZZZZZZZ.jpg
99,0446677450,10,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!",Robert T. Kiyosaki,2000,Warner Books,http://images.amazon.com/images/P/0446677450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446677450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446677450.01.LZZZZZZZ.jpg
114,0446608653,9,The Alibi,Sandra Brown,2000,Warner Books,http://images.amazon.com/images/P/0446608653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446608653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446608653.01.LZZZZZZZ.jpg
114,0451208080,8,The Short Forever,Stuart Woods,2003,Signet Book,http://images.amazon.com/images/P/0451208080.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451208080.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451208080.01.LZZZZZZZ.jpg
114,0553584383,9,Dead Aim,IRIS JOHANSEN,2004,Bantam Books,http://images.amazon.com/images/P/0553584383.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553584383.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553584383.01.LZZZZZZZ.jpg
3371,0743439740,10,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder",Ann Rule,2002,Pocket,http://images.amazon.com/images/P/0743439740.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743439740.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743439740.01.LZZZZZZZ.jpg
6575,0060929790,8,One Hundred Years of Solitude,Gabriel Garcia Marquez,1998,Perennial,http://images.amazon.com/images/P/0060929790.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060929790.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060929790.01.LZZZZZZZ.jpg
2116,0671004573,7,Before I Say Good-Bye,Mary Higgins Clark,2001,Pocket,http://images.amazon.com/images/P/0671004573.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671004573.01.LZZZZZZZ.jpg
8253,038572179X,10,Atonement : A Novel,IAN MCEWAN,2003,Anchor,http://images.amazon.com/images/P/038572179X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038572179X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038572179X.01.LZZZZZZZ.jpg
507,0553583468,7,"Whisper of Evil (Hooper, Kay. Evil Trilogy.)",Kay Hooper,2002,Bantam Books,http://images.amazon.com/images/P/0553583468.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553583468.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553583468.01.LZZZZZZZ.jpg
98391,0505524996,8,Contact,Susan Grant,2002,Love Spell,http://images.amazon.com/images/P/0505524996.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505524996.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505524996.01.LZZZZZZZ.jpg
228,0385337639,7,Crow Lake (Today Show Book Club #7),Mary Lawson,2003,Delta,http://images.amazon.com/images/P/0385337639.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385337639.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385337639.01.LZZZZZZZ.jpg
230,0451206673,6,Pen Pals,Olivia Goldsmith,2002,Signet Book,http://images.amazon.com/images/P/0451206673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451206673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451206673.01.LZZZZZZZ.jpg
242,0553278223,10,The Martian Chronicles,RAY BRADBURY,1984,Spectra,http://images.amazon.com/images/P/0553278223.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553278223.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553278223.01.LZZZZZZZ.jpg
8245,0156006529,7,Where or When  : A Novel,Anita Shreve,1999,Harvest Books,http://images.amazon.com/images/P/0156006529.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156006529.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156006529.01.LZZZZZZZ.jpg
9203,0316602906,9,The Big Bad Wolf: A Novel,James Patterson,2003,"Little, Brown",http://images.amazon.com/images/P/0316602906.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316602906.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316602906.01.LZZZZZZZ.jpg
4017,0375705856,9,Plainsong (Vintage Contemporaries),KENT HARUF,2000,Vintage,http://images.amazon.com/images/P/0375705856.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375705856.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375705856.01.LZZZZZZZ.jpg
12538,0385509456,8,The Curious Incident of the Dog in the Night-Time : A Novel,MARK HADDON,2003,Doubleday,http://images.amazon.com/images/P/0385509456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385509456.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385509456.01.LZZZZZZZ.jpg
243,0385720106,7,A Map of the World,Jane Hamilton,1999,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385720106.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385720106.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385720106.01.LZZZZZZZ.jpg
9227,0425092917,8,The Accidental Tourist,Anne Tyler,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425092917.01.LZZZZZZZ.jpg
243,0425163407,9,Unnatural Exposure,Patricia Daniels Cornwell,1998,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425163407.01.LZZZZZZZ.jpg
2287,0446360856,6,The Gold Coast,Nelson DeMille,1991,Warner Books,http://images.amazon.com/images/P/0446360856.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446360856.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446360856.01.LZZZZZZZ.jpg
780,0449911004,10,Patty Jane's House of Curl (Ballantine Reader's Circle),LORNA LANDVIK,1996,Ballantine Books,http://images.amazon.com/images/P/0449911004.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911004.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911004.01.LZZZZZZZ.jpg
15408,0517122707,7,A Confederacy of Dunces,John Kennedy Toole,1995,Outlet Books Company,http://images.amazon.com/images/P/0517122707.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517122707.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517122707.01.LZZZZZZZ.jpg
2012,0671023616,8,Postmortem (Kay Scarpetta Mysteries (Paperback)),Patricia Cornwell,1998,Pocket,http://images.amazon.com/images/P/0671023616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671023616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671023616.01.LZZZZZZZ.jpg
3373,0671027387,5,Deception Point,Dan Brown,2002,Pocket,http://images.amazon.com/images/P/0671027387.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027387.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027387.01.LZZZZZZZ.jpg
